,buildingId,lotId,price,rentalMarketingSubType,minBeds,minBaths,minArea,imgSrc,hasImage,plid,isFeaturedListing,isShowcaseListing,unitCount,isHomeRec,buildingName,isBuilding,address,badgeInfo,statusType,statusText,listingType,isFavorite,detailUrl,has3DModel,hasAdditionalAttributions,canSaveBuilding,timeOnZillow,latLong.latitude,latLong.longitude,zpid,priceLabel,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,visited,shouldShowZestimateAsPrice,pgapt,sgapt,hasVideo,isNewYorkState,brokerName,availabilityDate,variableData.type,variableData.text,variableData.data.isFresh,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.unit,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,variableData,info3String,communityName,style,isCdpResult,streetViewMetadataURL,streetViewURL,hdpData.homeInfo.listing_sub_type.is_FSBO
386,40.755127--73.97231,1001438877.0,"From $650,000",unknown,0.0,1.0,440.0,https://photos.zillowstatic.com/fp/09d7690337cbe8aa3761fdbd7a4c58b1-p_e.jpg,True,1682643,False,False,6.0,False,The Cosmopolitan,True,"145 E 48th St, New York, NY",,FOR_SALE,The Cosmopolitan,,False,/b/the-cosmopolitan-new-york-ny-5Xj6Q7/,False,False,False,623897664,40.755127,-73.97231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,,,"$5,000,000",unknown,,,,https://photos.zillowstatic.com/fp/fb81f9a2ae648a6864ac6c1661822cc1-p_e.jpg,True,,False,False,,False,,,"115 W 120th St, New York, NY 10027",,FOR_SALE,Townhouse for sale,,False,/homedetails/115-W-120th-St-New-York-NY-10027/31551711_zpid/,False,True,,623897664,40.805195,-73.94867,31551711,$5.00M,6.0,5.0,5040.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Compass,,,,,31551711.0,115 W 120th St,10027,New York,NY,40.805195,-73.94867,5000000.0,5.0,6.0,5040.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,4796300.0,19273.0,True,False,False,FOR_SALE,5000000.0,True,False,False,USD,USA,3931000.0,,2018.0,sqft,False,,,,,,,,,,,
388,,,"$1,295,000",unknown,,,,https://photos.zillowstatic.com/fp/888af487434068337ba4349a48bc7237-p_e.jpg,True,,False,False,,False,,,"15 W 84th St APT 3-B, New York, NY 10024",,FOR_SALE,Condo for sale,,False,/homedetails/15-W-84th-St-APT-3-B-New-York-NY-10024/72522305_zpid/,False,True,,627497664,40.773094,-73.94481,72522305,$1.30M,2.0,1.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Compass,,OPEN_HOUSE,Open: Wed. 12:30-1:30pm,,72522305.0,15 W 84th St APT 3-B,10024,New York,NY,40.773094,-73.94481,1295000.0,1.0,2.0,,CONDO,FOR_SALE,-1.0,False,False,1293900.0,5400.0,True,False,False,FOR_SALE,1295000.0,True,False,False,USD,USA,,Apt 3-B,975.0,sqft,False,True,Wed. 12:30-1:30pm,"[{'open_house_start': 1696447800000, 'open_house_end': 1696451400000}, {'open_house_start': 1696464000000, 'open_house_end': 1696471200000}]",,,,,,,,
389,40.76455--73.97236,283701.0,"From $2,499,000",unknown,1.0,2.0,2350.0,https://photos.zillowstatic.com/fp/3f1032ce5d527423c6c5552a22fc031d-p_e.jpg,True,1682635,False,False,3.0,False,The Parc V,True,"785 5th Ave, New York, NY",,FOR_SALE,The Parc V,,False,/b/the-parc-v-new-york-ny-4Q9q/,False,False,False,627497664,40.76455,-73.97236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,,"$13,000,000",unknown,,,,https://photos.zillowstatic.com/fp/f49ca63afc47882df975c2f059090f21-p_e.jpg,True,,False,False,,False,,,"59 E 73rd St, New York, NY 10021",,FOR_SALE,Townhouse for sale,,False,/homedetails/59-E-73rd-St-New-York-NY-10021/2055312391_zpid/,False,True,,627497664,40.772198,-73.963715,2055312391,$13.0M,10.0,11.0,7525.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Compass,,,,,2055312391.0,59 E 73rd St,10021,New York,NY,40.772198,-73.963715,13000000.0,11.0,10.0,7525.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,12367100.0,45000.0,True,False,False,FOR_SALE,13000000.0,True,False,False,USD,USA,,,,,False,,,,,,,,,,,
391,40.7571--73.96312,23586.0,"From $530,000",unknown,0.0,1.0,585.0,https://photos.zillowstatic.com/fp/b417c06de5cf7fbc9d722382556af29b-p_e.jpg,True,1682827,False,False,10.0,False,Plaza 400,True,"400 E 56th St, Manhattan, NY",,FOR_SALE,Plaza 400,,False,/b/plaza-400-new-york-ny-2CqM/,False,False,False,631337664,40.7571,-73.96312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,,"$575,000",unknown,,,,https://photos.zillowstatic.com/fp/64f3f1640d47fdc38549638500a6287c-p_e.jpg,True,,False,False,,False,,,"170 W 81st St APT 5C, New York, NY 10024",,FOR_SALE,Condo for sale,,False,/homedetails/170-W-81st-St-APT-5C-New-York-NY-10024/244851197_zpid/,False,True,,631337664,40.783955,-73.976746,244851197,$575K,1.0,1.0,0.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: AVENUE 8 INC,,,,,244851197.0,170 W 81st St APT 5C,10024,New York,NY,40.783955,-73.976746,575000.0,1.0,1.0,0.0,CONDO,FOR_SALE,-1.0,False,False,,4749.0,True,False,False,FOR_SALE,575000.0,True,False,False,USD,USA,7428000.0,Apt 5C,,,False,,,,,,,,,,,
393,40.761364--73.96643,2171344731.0,"From $1,550,000",unknown,1.0,2.0,835.0,https://photos.zillowstatic.com/fp/c242f7aac46dab8e4938b97d6fded427-p_e.jpg,True,1682809,False,False,15.0,False,,True,"200 E 59th St, New York, NY",,FOR_SALE,For Rent,,False,/b/200-e-59th-st-new-york-ny-9gf89n/,False,False,False,631337664,40.761364,-73.96643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,,,"$2,500,000",unknown,,,,https://photos.zillowstatic.com/fp/beb6157d4940aa4dad4b0e6e7f4822f4-p_e.jpg,True,,False,False,,False,,,"181 Hudson St SUITE 2A, New York, NY 10013",,FOR_SALE,Condo for sale,,False,/homedetails/181-Hudson-St-SUITE-2A-New-York-NY-10013/2055254384_zpid/,False,True,,631337664,40.722836,-74.00847,2055254384,$2.50M,1.0,1.0,1710.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Compass,,OPEN_HOUSE,Open: Wed. 2-3:45pm,,2055254384.0,181 Hudson St SUITE 2A,10013,New York,NY,40.722836,-74.00847,2500000.0,1.0,1.0,1710.0,CONDO,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,2500000.0,True,False,False,USD,USA,,Suite 2A,,,False,True,Wed. 2-3:45pm,"[{'open_house_start': 1696453200000, 'open_house_end': 1696459500000}]",,,,,,,,
395,,,"$7,500,000",unknown,,,,https://photos.zillowstatic.com/fp/4e6ead415d9348c2c84aa9a0852596cc-p_e.jpg,True,,False,False,,False,,,"135 Reade St, New York, NY 10013",,FOR_SALE,Townhouse for sale,,False,/homedetails/135-Reade-St-New-York-NY-10013/31493609_zpid/,False,True,,631817664,40.716225,-74.00975,31493609,$7.50M,8.0,6.0,5625.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Douglas Elliman,,,,,31493609.0,135 Reade St,10013,New York,NY,40.716225,-74.00975,7500000.0,6.0,8.0,5625.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,7162600.0,21035.0,True,False,False,FOR_SALE,7500000.0,True,False,False,USD,USA,4331000.0,,1906.0,sqft,False,,,,,,,,,,,
396,40.755642--73.965866,1008193661.0,"From $450,000",unknown,0.0,1.0,850.0,https://photos.zillowstatic.com/fp/3b82f1ec185627d5f62b225b165a77ff-p_e.jpg,True,1682611,False,False,2.0,False,,True,"345 E 52nd St, New York, NY",,FOR_SALE,For Rent,,False,/b/345-e-52nd-st-new-york-ny-5YtVjr/,False,False,False,631817664,40.755642,-73.965866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,40.816418--73.9434,1001598996.0,"From $639,000",unknown,2.0,1.0,875.0,https://photos.zillowstatic.com/fp/fdd1860be5be0c845a7293973b304449-p_e.jpg,True,1682622,False,False,3.0,False,,True,"2322 Adam Clayton Powell Jr Blvd, New York, NY",,FOR_SALE,For Rent,,False,/b/2322-adam-clayton-powell-jr-blvd-new-york-ny-5XkS6r/,False,False,False,632237664,40.816418,-73.9434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,40.75167--73.98187,281468.0,"From $735,000",unknown,0.0,1.0,511.0,https://photos.zillowstatic.com/fp/d358521680ecc16ee86da26f719c72a1-p_e.jpg,True,1682449,False,False,5.0,False,Fifth Avenue Tower,True,"445 5th Ave, New York, NY",,FOR_SALE,Fifth Avenue Tower,,False,/b/445-5th-ave-new-york-ny-4PFG/,False,False,False,635417664,40.75167,-73.98187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,40.747494--73.9815,2008626610.0,"From $465,000",unknown,0.0,1.0,450.0,https://photos.zillowstatic.com/fp/fa6249dce879a2c07bfe2d95e3851020-p_e.jpg,True,1682624,False,False,5.0,False,,True,"10 Park Ave, New York, NY",,FOR_SALE,For Rent,,False,/b/10-park-ave-new-york-ny-97R4Bp/,False,False,False,635417664,40.747494,-73.9815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,40.793053--73.96873,1001500219.0,"From $429,900",unknown,0.0,1.0,,https://photos.zillowstatic.com/fp/e35b748457bd3b3f80522a5d49d249ad-p_e.jpg,True,1682560,False,False,2.0,False,,True,"126 W 96th St, New York, NY",,FOR_SALE,For Rent,,False,/b/126-w-96th-st-new-york-ny-5Xjbxz/,False,False,False,635417664,40.793053,-73.96873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,40.756363--73.964806,150702.0,"From $695,000",unknown,1.0,1.0,734.0,https://photos.zillowstatic.com/fp/6fec5d103c2351196503977125db6f47-p_e.jpg,True,1682521,False,False,2.0,False,,True,"350 E 54th St, New York, NY",,FOR_SALE,For Rent,,False,/b/350-e-54th-st-new-york-ny-3HmY/,False,False,False,635897664,40.756363,-73.964806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,40.74457--73.9975,12340.0,"From $1,500,000",unknown,1.0,2.0,1300.0,https://photos.zillowstatic.com/fp/5183755cd766b8f737c0235bf36cfe2c-p_e.jpg,True,1682206,False,False,2.0,False,,True,"244 W 23rd St, New York, NY",,FOR_SALE,For Rent,,False,/b/244-w-23rd-st-new-york-ny-278r/,False,False,False,635897664,40.74457,-73.9975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,40.87103--73.91645,1046216042.0,"From $529,900",unknown,2.0,1.0,975.0,https://photos.zillowstatic.com/fp/97e664df9b1cea624239df733ac49c6b-p_e.jpg,True,1682615,False,False,2.0,False,,True,"75 Park Ter E, New York, NY",,FOR_SALE,For Rent,,False,/b/75-park-ter-e-new-york-ny-5hTgnp/,False,False,False,635897664,40.87103,-73.91645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,40.76947--73.96872,1001826341.0,"From $995,000",unknown,1.0,1.0,,https://photos.zillowstatic.com/fp/5378560471a28fca3c302c6a76286a93-p_e.jpg,True,1682618,False,False,9.0,False,,True,"860 5th Ave, New York, NY",,FOR_SALE,For Rent,,False,/b/860-5th-ave-new-york-ny-5XnNnX/,False,False,False,635897664,40.76947,-73.96872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,40.8003--73.9532,2171340935.0,"From $499,000",unknown,0.0,1.0,472.0,https://photos.zillowstatic.com/fp/3828163b462cb329f9419e404244847c-p_e.jpg,True,1682138,False,False,3.0,False,Parc North,True,"127 W 112th St, New York, NY",,FOR_SALE,Parc North,,False,/b/parc-north-new-york-ny-9gf6ZK/,False,False,False,635897664,40.8003,-73.9532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,40.760345--73.967354,1001533323.0,"From $1,825,000",unknown,0.0,1.0,1000.0,https://photos.zillowstatic.com/fp/a87cfd7ac397fa62b3e14ce0e483c588-p_e.jpg,True,1682439,False,False,2.0,False,The Osborne,True,"205 W 57th St, New York, NY",,FOR_SALE,The Osborne,,False,/b/the-osborne-new-york-ny-5XjtkZ/,False,False,False,640217664,40.760345,-73.967354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,40.77175--73.946594,1001494494.0,"From $550,000",unknown,1.0,1.0,800.0,https://photos.zillowstatic.com/fp/83e43b1b628c964097fca239e5eed278-p_e.jpg,True,1678822,False,False,3.0,False,,True,"45 E End Ave, New York, NY",,FOR_SALE,For Rent,,False,/b/45-e-end-ave-new-york-ny-5XjYZ9/,False,False,False,640217664,40.77175,-73.946594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,,"$3,750,000",unknown,,,,https://photos.zillowstatic.com/fp/f876c68df230d3d38fb25aae9f7b3fed-p_e.jpg,True,,False,False,,False,,,"144 W 18th St APT 3E, New York, NY 10011",,FOR_SALE,Condo for sale,,False,/homedetails/144-W-18th-St-APT-3E-New-York-NY-10011/2056023735_zpid/,False,True,,640217664,40.740475,-73.99704,2056023735,$3.75M,3.0,4.0,2693.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Sotheby's International Realty,,OPEN_HOUSE,Open: Wed. 11:30am-1pm,,2056023735.0,144 W 18th St APT 3E,10011,New York,NY,40.740475,-73.99704,3750000.0,4.0,3.0,2693.0,CONDO,FOR_SALE,-1.0,False,False,3677000.0,18588.0,True,False,False,FOR_SALE,3750000.0,True,False,False,USD,USA,,Apt 3E,,,False,True,Wed. 11:30am-1pm,"[{'open_house_start': 1696444200000, 'open_house_end': 1696449600000}]",,,,,,,,
409,,,"$489,000",unknown,,,,https://photos.zillowstatic.com/fp/a2bca456249c14d575d80413b987452d-p_e.jpg,True,,False,False,,False,,,"220 E 67th St APT 3B, New York, NY 10065",,FOR_SALE,Condo for sale,,False,/homedetails/220-E-67th-St-APT-3B-New-York-NY-10065/72528571_zpid/,False,True,,641477664,40.765972,-73.96212,72528571,$489K,0.0,1.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Douglas Elliman,,,,,72528571.0,220 E 67th St APT 3B,10065,New York,NY,40.765972,-73.96212,489000.0,1.0,0.0,,CONDO,FOR_SALE,-1.0,False,False,488500.0,2575.0,True,False,False,FOR_SALE,489000.0,True,False,False,USD,USA,,Apt 3B,,,False,,,,,,,,,,,
410,40.70922--74.013756,195521.0,"From $926,000",unknown,1.0,1.0,606.0,https://photos.zillowstatic.com/fp/a4569e7c1670bb8d8191536f5a1f57b3-p_e.jpg,True,1682607,False,False,21.0,False,W Downtown Hotel & Residences,True,"123 Washington St, New York, NY",,FOR_SALE,W Downtown Hotel & Residences,,False,/b/w-downtown-hotel-%26-residences-new-york-ny-3fRF/,False,False,False,641477665,40.70922,-74.013756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,40.77181--73.96707,2008642139.0,"From $2,595,000",unknown,3.0,4.0,2000.0,https://photos.zillowstatic.com/fp/02eb6f63baf527e73be959e96b6bfae4-p_e.jpg,True,1681316,False,False,4.0,False,,True,"900 5th Ave, New York, NY",,FOR_SALE,For Rent,,False,/b/900-5th-ave-new-york-ny-97RBdj/,False,False,False,641477665,40.77181,-73.96707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,40.714--74.0051,2008566753.0,"From $2,195,000",unknown,1.0,2.0,1290.0,https://photos.zillowstatic.com/fp/dda6de354d637a4a8c87322bf0069837-p_e.jpg,True,1673300,False,False,6.0,False,49 Chambers,True,"49 Chambers St, New York, NY",,FOR_SALE,49 Chambers,,False,/b/49-chambers-new-york-ny-97QXGF/,False,False,False,641477665,40.714,-74.0051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,,,"$1,295,000",unknown,,,,https://photos.zillowstatic.com/fp/4058424f1dc1a15288941729bfe909e3-p_e.jpg,True,,False,False,,False,,,"245 W 74th St APT 6F, New York, NY 10023",,FOR_SALE,Condo for sale,,False,/homedetails/245-W-74th-St-APT-6F-New-York-NY-10023/72539061_zpid/,False,True,,641897665,40.78098,-73.98259,72539061,$1.30M,2.0,2.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Brown Harris Stevens,,,,,72539061.0,245 W 74th St APT 6F,10023,New York,NY,40.78098,-73.98259,1295000.0,2.0,2.0,,CONDO,FOR_SALE,-1.0,False,False,1271900.0,6999.0,True,False,False,FOR_SALE,1295000.0,True,False,False,USD,USA,,Apt 6F,,,False,,,,,,,,,,,
414,40.76978--73.96533,168339.0,"From $1,295,000",unknown,1.0,2.0,1500.0,https://photos.zillowstatic.com/fp/ac48900b10c41b5b8f1bdab0e728b27c-p_e.jpg,True,1682593,False,False,3.0,False,,True,"710 Park Ave, New York, NY",,FOR_SALE,For Rent,,False,/b/710-park-ave-new-york-ny-3R7V/,False,False,False,641897665,40.76978,-73.96533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,,"$939,000",unknown,,,,https://photos.zillowstatic.com/fp/207a5974e8b29c3921c28a9648cb9455-p_e.jpg,True,,False,False,,False,,,"175 W 92nd St APT 1G, New York, NY 10025",,FOR_SALE,Condo for sale,,False,/homedetails/175-W-92nd-St-APT-1G-New-York-NY-10025/2055282710_zpid/,False,True,,641897665,40.7912,-73.9714,2055282710,$939K,1.0,1.0,1070.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Compass,,,,,2055282710.0,175 W 92nd St APT 1G,10025,New York,NY,40.7912,-73.9714,939000.0,1.0,1.0,1070.0,CONDO,FOR_SALE,-1.0,False,False,936700.0,5450.0,True,False,False,FOR_SALE,939000.0,True,False,False,USD,USA,,Apt 1G,,,False,,,,,,,,,,,
416,,,"$9,995,000",unknown,,,,https://photos.zillowstatic.com/fp/fcfd77f4e9c8e31a5c61d65a38008c5a-p_e.jpg,True,,False,False,,False,,,"36 W 11th St, New York, NY 10011",,FOR_SALE,Multi-family home for sale,,False,/homedetails/36-W-11th-St-New-York-NY-10011/31498824_zpid/,False,True,,643097665,40.734455,-73.99661,31498824,$10.00M,9.0,5.0,6442.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: SERHANT.,,OPEN_HOUSE,Open: Sun. 12-1:30pm,,31498824.0,36 W 11th St,10011,New York,NY,40.734455,-73.99661,9995000.0,5.0,9.0,6442.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,9438700.0,90558.0,True,False,False,FOR_SALE,9995000.0,True,False,False,USD,USA,4527000.0,,2053.0,sqft,False,True,Sun. 12-1:30pm,"[{'open_house_start': 1696791600000, 'open_house_end': 1696797000000}]",,,,,,,,
417,,,"$650,000",unknown,,,,https://photos.zillowstatic.com/fp/6c756d559d7621701a5a923d635e3d5e-p_e.jpg,True,,False,False,,False,,,"47-49 Morton St APT 5D, New York, NY 10014",,FOR_SALE,Condo for sale,,False,/homedetails/47-49-Morton-St-APT-5D-New-York-NY-10014/2055282738_zpid/,False,True,,643097665,40.730988,-74.00546,2055282738,$650K,1.0,1.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Douglas Elliman,,,,,2055282738.0,47-49 Morton St APT 5D,10014,New York,NY,40.730988,-74.00546,650000.0,1.0,1.0,,CONDO,FOR_SALE,-1.0,False,False,650000.0,4595.0,True,False,False,FOR_SALE,650000.0,True,False,False,USD,USA,,Apt 5D,,,False,,,,,,,,,,,
418,,,"$8,995,000",unknown,,,,https://photos.zillowstatic.com/fp/1115ac017c46422fd3eb12bc6574ceef-p_e.jpg,True,,False,False,,False,,,"635 Park Ave #8, New York, NY 10065",,FOR_SALE,Condo for sale,,False,/homedetails/635-Park-Ave-8-New-York-NY-10065/2070894459_zpid/,False,True,,643097665,40.766987,-73.966385,2070894459,$9.00M,5.0,5.0,,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Corcoran,,,,,2070894459.0,635 Park Ave #8,10065,New York,NY,40.766987,-73.966385,8995000.0,5.0,5.0,,CONDO,FOR_SALE,-1.0,False,False,8726500.0,41347.0,True,False,False,FOR_SALE,8995000.0,True,False,False,USD,USA,,# 8,,,False,,,,,,,,,,,
419,40.782032--73.95649,1001815144.0,"From $2,890,000",unknown,2.0,3.0,,https://photos.zillowstatic.com/fp/7007bd014fb57dee29c9305bb66c7457-p_e.jpg,True,1682599,False,False,2.0,False,,True,"1088 Park Ave, New York, NY",,FOR_SALE,For Rent,,False,/b/1088-park-ave-new-york-ny-5XnJ83/,False,False,False,643157665,40.782032,-73.95649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,40.760914--73.99547,18022.0,"From $1,498,000",unknown,2.0,2.0,1042.0,https://photos.zillowstatic.com/fp/c3c39aacee6c3e795dbebccc906cdd0f-p_e.jpg,True,1682360,False,False,10.0,False,505 West 43rd - Charlie West,True,"505 W 43rd St, New York, NY",,FOR_SALE,505 West 43rd - Charlie West,,False,/b/505-west-43rd-charlie-west-new-york-ny-29Vp/,False,False,False,643157665,40.760914,-73.99547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,40.76739--73.985054,151843.0,"From $650,000",unknown,0.0,1.0,700.0,https://photos.zillowstatic.com/fp/4f3d3f2e474cd735589abaa6b4f8ca5d-p_e.jpg,True,1680642,False,False,2.0,False,,True,"350 W 57th St, New York, NY",,FOR_SALE,For Rent,,False,/b/parc-vendome-condominiums-new-york-ny-3JFr/,True,False,False,646217665,40.76739,-73.985054,,,,,,,,,,,,,,,,3D_HOME,3D Tour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,40.738--73.9883,2088810858.0,"From $3,995,000",unknown,3.0,4.0,2386.0,https://photos.zillowstatic.com/fp/0eca5a5d3b4dd84d5f235aadb1ec000b-p_e.jpg,True,1682517,False,False,2.0,False,,True,"240 Park Ave S, New York, NY",,FOR_SALE,For Rent,,False,/b/240-park-ave-s-new-york-ny-9PLbN3/,False,False,False,646217665,40.738,-73.9883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,40.773357--73.95859,1001469996.0,"From $995,000",unknown,1.0,1.0,992.0,https://photos.zillowstatic.com/fp/6f678922f8499237854adbb5b3eabe68-p_e.jpg,True,1682391,False,False,4.0,False,,True,"177 E 77th St, New York, NY",,FOR_SALE,For Rent,,False,/b/177-e-77th-st-new-york-ny-5XjMNC/,False,False,False,647477665,40.773357,-73.95859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,40.76544--73.96324,1001437314.0,"From $1,590,000",unknown,1.0,1.0,948.0,https://photos.zillowstatic.com/fp/0c452de04e6e415e0b713dcdbdcdf7aa-p_e.jpg,True,1682571,False,False,6.0,False,Manhattan House,True,"200 E 66th St, New York, NY",,FOR_SALE,Manhattan House,,False,/b/manhattan-house-new-york-ny-5Xj5mD/,False,False,False,647477665,40.76544,-73.96324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,40.74274--73.99506,1002221814.0,"From $1,600,000",unknown,1.0,1.0,908.0,https://photos.zillowstatic.com/fp/897157dc6e80642d0d1e1d2fdd73f1c9-p_e.jpg,True,1678221,False,False,2.0,False,The Clement Clarke,True,"140 W 22nd St, New York, NY",,FOR_SALE,The Clement Clarke,,False,/b/the-clement-clarke-new-york-ny-5XrkVQ/,False,False,False,647477665,40.74274,-73.99506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,40.7309--73.9938,2173161027.0,"From $395,000",unknown,0.0,1.0,805.0,https://photos.zillowstatic.com/fp/14666a10d5c3f62cb095683a37026d08-p_e.jpg,True,1678771,False,False,3.0,False,,True,"50-54 E 8th St, New York, NY",,FOR_SALE,For Rent,,False,/b/50-54-e-8th-st-new-york-ny-9gyYd4/,False,False,False,647477665,40.7309,-73.9938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,,"$5,950,000",unknown,,,,https://photos.zillowstatic.com/fp/f2103d5405bd4a4f369ff6d978176955-p_e.jpg,True,,False,False,,False,,,"233 E 78th St, New York, NY 10075",,FOR_SALE,Townhouse for sale,,False,/homedetails/233-E-78th-St-New-York-NY-10075/31537276_zpid/,False,True,,647897665,40.773308,-73.95651,31537276,$5.95M,3.0,4.0,3204.0,False,False,False,False,ForSale,For Sale (Broker),False,True,Listing by: Sotheby's International Realty,,,,,31537276.0,233 E 78th St,10075,New York,NY,40.773308,-73.95651,5950000.0,4.0,3.0,3204.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,5744700.0,24502.0,True,False,False,FOR_SALE,5950000.0,True,False,False,USD,USA,5921000.0,,1413.0,sqft,False,,,,,,,,,,,
